統編,公司名稱,公司地址,ADDR_X,ADDR_Y
28186174,嘉特創意設計有限公司,114臺北市內湖區陽光街321巷26號7樓之3,308371.606,2773917.507
28186463,安德美科技有限公司,114臺北市內湖區瑞光路66巷23號3樓,308678.055,2773661.246
28187596,仁威科技股份有限公司,114臺北市內湖區港墘路221巷19號10樓,307923.199,2774150.597
28187770,龍豐投資股份有限公司,114臺北市內湖區堤頂大道2段501號9樓,306658.545,2775090.696
28187890,普萊普雷股份有限公司,114臺北市內湖區內湖路1段120巷13號,306763.356,2775027.483
28188883,家和健康管理股份有限公司,114臺北市內湖區洲子街196號6樓,307121.48,2774919.944
28191705,長泓建設股份有限公司,114臺北市內湖區基湖路10巷46號1樓,306858.56,2774986.88
28191774,台灣中諾有限公司,114臺北市內湖區瑞光路408號10樓,307551.901,2774550.34
28191944,軟訊資訊有限公司,114臺北市內湖區內湖路1段120巷21號5樓,306726.375,2774992.415
42835382,悅視界有限公司,114臺北市內湖區基湖路32號3樓,306976.841,2774849.167
42836349,傑凱國際股份有限公司,114臺北市內湖區內湖路1段136號2樓,306892.453,2775062.725
42836354,大才投資有限公司,114臺北市內湖區內湖路1段136號2樓,306892.453,2775062.725
42836360,云安投資有限公司,114臺北市內湖區內湖路1段136號2樓,306892.453,2775062.725
42836621,尚鵬汽車股份有限公司,114臺北市內湖區港墘路200號1樓,307941.335,2774316.023
42837017,非凡科技股份有限公司,114臺北市內湖區基湖路1號4樓之1,307051.388,2774944.207
42837065,長耀實業有限公司,114臺北市內湖區瑞光路513巷37號3樓,307525.171,2774760.678
42837754,天天縈國際貿易有限公司,114臺北市內湖區瑞湖街161號4樓,308169.058,2773515.613
42838037,昱盛國際開發股份有限公司,114臺北市內湖區舊宗路2段97號3樓,308021.655,2773448.74
42838260,晟崴科技股份有限公司,114臺北市內湖區堤頂大道2段407巷32號5樓,306910.613,2774918.808
42838894,每好股份有限公司,114臺北市內湖區瑞光路513巷31號8樓,307515.597,2774738.227
42839090,法孚國際股份有限公司,114臺北市內湖區瑞湖街88號8樓及9樓,308110.708,2773911.534
42839140,蓋亞資訊有限公司,114臺北市內湖區瑞光路168號5樓之3,308374.664,2774088.887
42839818,迅威國際有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307407.764,2774751.446
42840287,科萊博瑞科技有限公司,114臺北市內湖區民權東路6段15巷41號2樓,308254.971,2773550.69
42840370,亞古瑞得科技有限公司,114臺北市內湖區內湖路1段322號4樓,307488.801,2774940.974
42840907,朕臨科技股份有限公司,114臺北市內湖區舊宗路2段181巷16號2樓,308017.954,2773826.778
42841814,樂地朵股份有限公司,114臺北市內湖區內湖路1段324號5樓,307495.019,2774938.858
42843046,祥如國際股份有限公司,114臺北市內湖區瑞光路76巷45號,308584.269,2773712.412
42843643,豪華文創有限公司,114臺北市內湖區瑞光路580號7樓,307142.414,2774764.881
42845115,台灣京東方有限公司,114臺北市內湖區瑞光路392號7樓,307627.173,2774516.717
42845678,逸科股份有限公司,114臺北市內湖區瑞湖街178巷17號5樓,308077.143,2773749.735
42846199,時雨空間室內裝修有限公司,114臺北市內湖區陽光街345巷5號5樓,308326.198,2773924.459
42846254,全豐利實業有限公司,114臺北市內湖區洲子街58號6樓,307784.756,2774671.919
42846965,鼎極投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
42847021,創媒空間國際有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
42847042,路易莎極限達人咖啡有限公司,114臺北市內湖區瑞光路431號1樓,307623.65,2774565.713
42848794,果德藝術文創有限公司,114臺北市內湖區堤頂大道2段285號11樓,307049.212,2774599.006
42850094,佳辰遇見有限公司,114臺北市內湖區內湖路1段516號6樓,307899.071,2774798.995
42850637,璟德投資有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之3,307407.764,2774751.446
42850931,鉅鵬國際有限公司,114臺北市內湖區民權東路6段13之22號6樓,308519.081,2773376.866
42851018,百越股份有限公司,114臺北市內湖區基湖路10巷50號7樓,306838.187,2774985.425
42851684,古北町國際有限公司,114臺北市內湖區瑞光路258巷56號2樓,307959.945,2774135.243
42852109,寶島數碼股份有限公司,114臺北市內湖區內湖路1段512號2樓,307887.406,2774803.644
42852157,台灣正在電影有限公司,114臺北市內湖區洲子街77號8樓之1,307674.484,2774786.994
52540041,廣振有限公司,114臺北市內湖區陽光街321巷60號2樓,308220.044,2773843.857
52541983,國新開發投資有限公司,114臺北市內湖區內湖路1段308號12樓之2,307400.493,2774918.405
52542272,京瑜科技股份有限公司,114臺北市內湖區港墘路208號3樓,307917.252,2774273.197
52543075,阿特曼股份有限公司,114臺北市內湖區民權東路6段21巷35號6樓,308615.721,2773564.881
52545123,麥斯平方文創有限公司,114臺北市內湖區瑞光路168號2樓,308374.664,2774088.887
52545279,飛俠電商行銷有限公司,114臺北市內湖區基湖路3巷1號5樓,307070.858,2774898.908
52551428,英特力股份有限公司,114臺北市內湖區內湖路1段516號6樓,307899.071,2774798.995
52552046,蜂群電子商務股份有限公司,114臺北市內湖區陽光街321巷10號5樓,308360.91,2773971.658
52553657,展毓國際有限公司,114臺北市內湖區瑞光路76巷41號1樓,308607.357,2773687.166
52553707,宇核生醫股份有限公司,114臺北市內湖區瑞光路581之1號,307281.929,2774737.834
52557393,歐希工作室有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
52564388,宇朕國際股份有限公司,114臺北市內湖區陽光街345巷10號3樓,308300.979,2773917.774
52564872,畿尼科技股份有限公司,114臺北市內湖區洲子街12號2，3樓,308008.606,2774564.907
52564893,歐品康志業股份有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
52565865,銓陞生物科技股份有限公司,114臺北市內湖區舊宗路2段97號2樓,308021.655,2773448.74
52570683,自由時報企業股份有限公司,114臺北市內湖區瑞光路405號15樓,307674.06,2774552.914
52571120,冠錡國際實業有限公司,114臺北市內湖區內湖路1段210號,306876.946,2775121.518
52571727,典美營造股份有限公司,114臺北市內湖區內湖路1段512號3樓,307887.406,2774803.644
52573942,光電企業股份有限公司,114臺北市內湖區瑞光路258巷2號5樓之3,308051.827,2774219.522
52575408,勝帷股份有限公司,114臺北市內湖區洲子街181號2樓,307244.531,2774922.986
52575505,橘色小火鍋有限公司,114臺北市內湖區瑞光路631號1樓,307140.326,2774802.918
52575771,卓茂影音傳媒股份有限公司,114臺北市內湖區堤頂大道2段413號3樓,306786.314,2774829.976
52576764,雷風雨有限公司,114臺北市內湖區瑞光路513巷26號4樓之1,307474.238,2774727.762
52578257,大器整合股份有限公司,114臺北市內湖區瑞光路583巷24號2樓,307314.548,2774823.408
52578876,聚聯數位行銷股份有限公司,114臺北市內湖區民權東路6段15巷37號3樓,308288.837,2773542.488
52581577,伊樂餐飲有限公司,114臺北市內湖區洲子街81號,307594.951,2774792.738
52583717,弘威先進有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
52584292,火星貓科技股份有限公司,114臺北市內湖區瑞光路30號3樓,308789.703,2773672.113
52585362,速霸技研有限公司,114臺北市內湖區內湖路1段120巷13號2樓,306763.356,2775027.483
52585428,傻塔克音樂娛樂股份有限公司,114臺北市內湖區洲子街12號3樓,308008.606,2774564.907
52588847,鴻領科技有限公司,114臺北市內湖區瑞光路188巷43號7樓,308166.058,2774100.521
52595684,歐立德科技有限公司,114臺北市內湖區民權東路6段16之2號5樓,308265.247,2773233.681
52596537,酮好有限公司,114臺北市內湖區內湖路1段320號,307474.249,2774946.002
52599540,叡晴管理顧問有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
52600292,普拉斯國際行銷股份有限公司,114臺北市內湖區瑞光路358巷38弄3號4樓,307715.937,2774329.466
53924523,斯威移動媒體股份有限公司,114臺北市內湖區民權東路6段11巷39之1號,308229.95,2773413.676
53924657,新元礦業股份有限公司,114臺北市內湖區瑞光路258巷2號6樓之4,308051.827,2774219.522
53924994,吉樂電影股份有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
53925380,基勝投資有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
53925425,提碁國際顧問股份有限公司,114臺北市內湖區洲子街118號1樓,307396.625,2774841.002
53926016,慶陽國際有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
53926141,偉明國際有限公司,114臺北市內湖區內湖路1段92號6樓,306790.244,2775126.826
53927417,圓創實業有限公司,114臺北市內湖區瑞光路478巷20號8樓之1,307393.394,2774559.756
53927774,義達創新股份有限公司,114臺北市內湖區陽光街345巷5號8樓,308326.198,2773924.459
53928990,盟訊國際研發股份有限公司,114臺北市內湖區陽光街345巷10號7樓,308300.979,2773917.774
53929196,祈利企業有限公司,114臺北市內湖區瑞光路76巷41號5樓,308607.357,2773687.166
53929597,香蕉王國股份有限公司,114臺北市內湖區洲子街50號6樓,307807.555,2774642.26
53930594,同悅媒體股份有限公司,114臺北市內湖區瑞湖街88號8樓,308110.708,2773911.534
53931051,好有感覺音樂事業有限公司,114臺北市內湖區堤頂大道2段501號4樓,306658.545,2775090.696
53931215,亞洲沛妍生醫股份有限公司,114臺北市內湖區民權東路6段16之1號地下1層,308257.317,2773231.283
53935107,鋐科電通股份有限公司,114臺北市內湖區瑞光路258巷2號4樓之3,308051.827,2774219.522
53936041,金丘投資有限公司,114臺北市內湖區瑞光路358巷30弄15號2樓,307814.86,2774342.758
53936078,穩脈科技股份有限公司,114臺北市內湖區洲子街12號2樓,308008.606,2774564.907
53936485,亞源股份有限公司,114臺北市內湖區洲子街61號6樓之1,307796.053,2774702.291
53938527,觀祐電子股份有限公司,114臺北市內湖區瑞湖街193號4樓,308172.477,2773441.94
53940663,杏旭實業股份有限公司,114臺北市內湖區內湖路1段66號10樓,306720.973,2775162.599
53940707,愛德邦士電氣工業股份有限公司,114臺北市內湖區基湖路10巷57號4樓,306868.638,2775016.823
53941369,商暢利通廣告有限公司,114臺北市內湖區民權東路6段11巷43之1號5樓,308207.816,2773414.175
53941662,依諾科技有限公司,114臺北市內湖區民權東路6段11巷39之1號3樓,308229.95,2773413.676
53942846,仰勝有限公司,114臺北市內湖區內湖路1段250號12樓,307168.544,2774975.64
53943649,德彥投資股份有限公司,114臺北市內湖區瑞光路30號4樓,308789.703,2773672.113
53943660,璉興投資股份有限公司,114臺北市內湖區瑞光路30號4樓,308789.703,2773672.113
53943850,台灣準時達國際物流股份有限公司,114臺北市內湖區基湖路32號3樓,306976.841,2774849.167
53943937,新凱管理顧問有限公司,114臺北市內湖區內湖路1段516號6樓,307899.071,2774798.995
53945597,凱宏管理顧問有限公司,114臺北市內湖區瑞光路607號4樓,307180.288,2774778.7
53946809,鴻平國際投資股份有限公司,114臺北市內湖區瑞光路360號8樓,307742.173,2774455.706
53947080,一茶會有限公司,114臺北市內湖區內湖路1段250號12樓,307168.544,2774975.64
53948270,民生漾行股份有限公司,114臺北市內湖區基湖路35巷16號6樓之3,307118.106,2774676.914
53949019,形向室內裝修有限公司,114臺北市內湖區內湖路1段120巷15弄27號,306896.638,2774916.206
70478316,浮動有限公司,114臺北市內湖區瑞光路76巷47號6樓,308575.686,2773706.108
70480087,華葑資訊股份有限公司,114臺北市內湖區陽光街321巷26號3樓之11,308371.606,2773917.507
70482016,育軒投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
70482249,衛宏科技股份有限公司,114臺北市內湖區洲子街110號6樓,307471.831,2774805.841
70484035,慶誼投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
70488665,京鵬實業有限公司,114臺北市內湖區舊宗路2段181巷10號4樓,308006.243,2773837.745
70502420,艾迪斯傳播股份有限公司,114臺北市內湖區瑞光路188巷48號7樓,308177.518,2774066.089
70506447,茂順投資股份有限公司,114臺北市內湖區內湖路1段118號4樓,306819.71,2775110.091
70509991,瑞光不動產有限公司,114臺北市內湖區瑞光路408號6樓之5,307551.901,2774550.34
70524439,錦雲投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
70524830,晨怡投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
70535674,墨客文化有限公司,114臺北市內湖區堤頂大道2段407巷32號5樓,306910.613,2774918.808
70536245,慶田複印有限公司,114臺北市內湖區陽光街345巷10號,308300.979,2773917.774
70538898,名訊投資股份有限公司,114臺北市內湖區港墘路183號9樓,308001.126,2774317.897
70539313,啟迪國際資訊股份有限公司,114臺北市內湖區內湖路1段516號11樓,307899.071,2774798.995
70540472,東經投資有限公司,114臺北市內湖區內湖路1段308號9樓,307400.493,2774918.405
70540607,齊陽科技股份有限公司,114臺北市內湖區瑞光路188巷52號4樓,308180.454,2774046.34
70543034,麗馳加油站股份有限公司,114臺北市內湖區舊宗路2段133號,308006.584,2773629.687
70543978,經貿聯網科技股份有限公司,114臺北市內湖區陽光街321巷56號3樓,308299.15,2773836.044
70544006,大昕投資開發股份有限公司,114臺北市內湖區瑞光路288號4樓,308022.419,2774325.127
70545286,雜場企業有限公司,114臺北市內湖區基湖路35巷51號5樓,307167.98,2774684.307
70545407,嚮網科技股份有限公司,114臺北市內湖區瑞光路610號10樓,307065.981,2774798.285
70545531,鑫念有限公司,114臺北市內湖區瑞光路188巷43號8樓,308166.058,2774100.521
70548045,弘緯汽車有限公司,114臺北市內湖區舊宗路2段121巷32號,308105.876,2773535.863
70550061,桂林投資股份有限公司,114臺北市內湖區陽光街351號8樓之2,308251.541,2773990.841
70553594,竹泰廣告股份有限公司,114臺北市內湖區瑞光路633號10樓,307133.468,2774805.967
70554995,珒贊投資股份有限公司,114臺北市內湖區基湖路35巷22號10樓,307162.508,2774658.518
70559062,台雅投資股份有限公司,114臺北市內湖區瑞光路358巷30弄3號7樓之1,307764.609,2774381.21
70559859,億普媒體股份有限公司,114臺北市內湖區內湖路1段300號4樓,307372.677,2774953.82
70561948,三通網資訊股份有限公司,114臺北市內湖區瑞光路192號9樓之1,308222.119,2774179.017
70564488,順達管理顧問有限公司,114臺北市內湖區瑞光路513巷26號4樓之1,307474.238,2774727.762
70564608,三將設計有限公司,114臺北市內湖區民權東路6段23號5樓之3,308791.892,2773499.553
70566991,承俊投資股份有限公司,114臺北市內湖區瑞光路258巷2號8樓之2,308051.827,2774219.522
84935715,全球港碼投資股份有限公司,114臺北市內湖區瑞湖街197號3樓,308173.746,2773412.518
84937642,台灣面速力達母有限公司,114臺北市內湖區基湖路10巷57號6樓,306868.638,2775016.823
84938831,貝克西弗股份有限公司,114臺北市內湖區瑞光路258巷56號3樓之1,307959.945,2774135.243
84941266,富卯實業股份有限公司,114臺北市內湖區陽光街381號1樓,308155.862,2773961.139
84945761,禾企電子股份有限公司,114臺北市內湖區內湖路1段92號4樓、4樓之1,306790.244,2775126.826
84945811,巨蛋展覽股份有限公司,114臺北市內湖區堤頂大道2段407巷20弄39號3樓,306770.701,2774955.541
84947607,研本投資股份有限公司,114臺北市內湖區瑞光路26巷20弄1號1樓,308771.665,2773584.794
84950187,恩臨企業有限公司,114臺北市內湖區瑞光路513巷30號5樓,307484.766,2774749.742
84977480,世播有限公司,114臺北市內湖區港墘路185號3樓,307995.942,2774311.008
85888648,乙光營造股份有限公司,114臺北市內湖區基湖路10巷46號1樓,306858.56,2774986.88
86000036,是方電訊股份有限公司,114臺北市內湖區陽光街250號1樓,308271.303,2774029.548
86001909,艾伯實業有限公司,114臺北市內湖區瑞光路76巷67號4樓,308517.333,2773654.239
86002230,技銓實業股份有限公司,114臺北市內湖區基湖路35巷13號7樓,307053.812,2774731.027
86002745,龍凱股份有限公司,114臺北市內湖區瑞光路431號8樓,307623.65,2774565.713
86005412,磐穩環境科技股份有限公司,114臺北市內湖區瑞光路66巷30號2樓,308653.11,2773669.716
86017992,綸麒企業股份有限公司,114臺北市內湖區港墘路221巷41號5樓,308012.817,2774020.986
86021068,連豐食品原料企業有限公司,114臺北市內湖區洲子街52號5樓,307815.966,2774662.027
86021089,今立升企業有限公司,114臺北市內湖區瑞光路360號5樓,307742.173,2774455.706
86023734,威士頓國際有限公司,114臺北市內湖區瑞光路258巷56號2樓之2,307959.945,2774135.243
86026107,弘凌企業有限公司,114臺北市內湖區內湖路1段92號2樓,306790.244,2775126.826
86027892,全科科技股份有限公司,114臺北市內湖區瑞光路360號9樓,307742.173,2774455.706
86035915,泉緯實業股份有限公司,114臺北市內湖區基湖路35巷16號3樓,307118.106,2774676.914
86037391,昌達門貿易股份有限公司,114臺北市內湖區陽光街321巷18號7樓之1,308385.8,2773940.446
86078580,達航科技股份有限公司,114臺北市內湖區基湖路35巷49號6樓之1,307146.342,2774693.803
86120790,欣驊投資股份有限公司,114臺北市內湖區瑞光路34號6樓,308754.001,2773647.935
86120834,祥馥建設開發股份有限公司,114臺北市內湖區港墘路200號8樓,307941.335,2774316.023
86122100,正碁建設股份有限公司,114臺北市內湖區內湖路1段388號3樓之1,307745.985,2774849.56
86124395,越峯電子材料股份有限公司,114臺北市內湖區基湖路39號8樓,306968.465,2774684.618
86125654,瑞璟實業有限公司,114臺北市內湖區瑞湖街103號5樓之1,308132.593,2773949.864
86130896,艾邁斯國際股份有限公司,114臺北市內湖區陽光街351號4樓之3,308251.541,2773990.841
86136391,台安工程技術顧問股份有限公司,114臺北市內湖區瑞光路513巷26號5樓之2,307474.238,2774727.762
86137482,新勁國際有限公司,114臺北市內湖區民權東路6段23號3樓之1,308791.892,2773499.553
86142268,集思創意顧問股份有限公司,114臺北市內湖區堤頂大道2段407巷20弄35號7樓,306778.955,2774941.57
12650400,司馬特科技股份有限公司,114臺北市內湖區陽光街345巷10號5樓,308300.979,2773917.774
12651148,亞克米科技股份有限公司,114臺北市內湖區瑞湖街58號12樓,308054.881,2774122.884
12653053,睿聯生醫有限公司,114臺北市內湖區港墘路187號9樓,307990.781,2774304.148
12653722,御享生技股份有限公司,114臺北市內湖區瑞光路188巷52號4樓,308180.454,2774046.34
12654341,光柵科技有限公司,114臺北市內湖區洲子街76號4樓,307671.364,2774669.362
12654686,千金投資股份有限公司,114臺北市內湖區瑞光路513巷26號4樓之1,307474.238,2774727.762
12657023,遠達全球通訊股份有限公司,114臺北市內湖區瑞光路188巷52號5樓,308180.454,2774046.34
12659654,都市生活廣告有限公司,114臺北市內湖區瑞光路266號8樓,308067.378,2774286.618
12660771,啟隆投資有限公司,114臺北市內湖區瑞光路26巷20弄25號4樓,308717.835,2773637.401
12662573,納米材料有限公司,114臺北市內湖區瑞光路76巷67號4樓,308517.333,2773654.239
12663904,裕尚有限公司,114臺北市內湖區瑞光路358巷30弄2號6樓,307723.587,2774381.415
12665071,韶瑞開發股份有限公司,114臺北市內湖區基湖路35巷49號6樓之1,307146.342,2774693.803
12665305,財宏科技股份有限公司,114臺北市內湖區瑞光路208號2樓,308142.811,2774226.373
12666487,華騰國際科技股份有限公司,114臺北市內湖區堤頂大道2段185號10樓,307451.457,2774487.676
12667459,捷記有限公司,114臺北市內湖區堤頂大道2段477號8樓之1,306714.499,2774967.7
12667599,承遠科技股份有限公司,114臺北市內湖區瑞光路66巷27號3樓,308685.913,2773643.541
12667866,荃銘科技股份有限公司,114臺北市內湖區瑞光路443號7樓,307596.093,2774636.485
12668393,友詮國際股份有限公司,114臺北市內湖區瑞湖街178巷25號3樓,308051.384,2773755.369
12669816,艾慕思生物科技股份有限公司,114臺北市內湖區洲子街46號6樓,307823.651,2774629.894
12670258,集智達科技股份有限公司,114臺北市內湖區民權東路6段11巷43之1號4樓,308207.816,2773414.175
12672116,八樂企業股份有限公司,114臺北市內湖區瑞湖街199號5樓,308176.92,2773400.769
12677956,承科實業有限公司,114臺北市內湖區民權東路6段15巷16號3樓之2,308398.855,2773450.595
12678694,世駿電子股份有限公司,114臺北市內湖區瑞光路586號6樓,307109.727,2774781.184
12680734,心安公寓大廈管理維護有限公司,114臺北市內湖區瑞光路66巷23號5樓,308678.055,2773661.246
12681706,禾伸堂生技股份有限公司,114臺北市內湖區內湖路1段88號4樓,306780.928,2775132.163
12682108,亮發科技股份有限公司,114臺北市內湖區瑞光路639號2樓,307113.148,2774814.647
12682542,友德國際股份有限公司,114臺北市內湖區瑞湖街103號6樓,308132.593,2773949.864
12683535,光寶匯才資訊服務股份有限公司,114臺北市內湖區瑞光路392號8樓,307627.173,2774516.717
12685267,元邦建設開發股份有限公司,114臺北市內湖區內湖路1段396號12樓,307822.869,2774819.581
12688428,大紀元時報股份有限公司,114臺北市內湖區瑞湖街36號2樓,308076.447,2774150.609
12688779,運立國際有限公司,114臺北市內湖區基湖路35巷16號4樓,307118.106,2774676.914
12690374,木鄉國際投資股份有限公司,114臺北市內湖區洲子街83號6樓,307578.487,2774800.004
12691845,獵傑管理顧問有限公司,114臺北市內湖區瑞光路441號6樓,307603.557,2774632.861
22630517,光友股份有限公司,114臺北市內湖區基湖路39號6樓,306968.465,2774684.618
22632677,詠晟實業有限公司,114臺北市內湖區瑞光路2號4樓之2,308880.455,2773571.622
22635246,翰可國際股份有限公司,114臺北市內湖區瑞光路258巷2號6樓之2,308051.827,2774219.522
22641599,挺安企業有限公司,114臺北市內湖區瑞光路76巷63號3樓,308530.562,2773664.293
22643338,潤達國際有限公司,114臺北市內湖區港墘路200號9樓,307941.335,2774316.023
22645722,宙揚企業股份有限公司,114臺北市內湖區內湖路1段66號5樓,306720.973,2775162.599
22649446,造駿國際企業有限公司,114臺北市內湖區民權東路6段21巷35號5樓,308615.721,2773564.881
22652384,東研信超股份有限公司,114臺北市內湖區舊宗路2段171巷18號4樓,308093.741,2773777.623
22662833,優味企業股份有限公司,114臺北市內湖區瑞光路26巷36弄6號2樓,308691.278,2773572.923
22663832,台灣三浦工業股份有限公司,114臺北市內湖區瑞湖街99號2樓,308123.795,2774049.153
22718554,川揚電子有限公司,114臺北市內湖區瑞光路513巷26號3樓之1,307474.238,2774727.762
22720405,安妮時代文創股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之1,307407.764,2774751.446
22720860,汐音生化科技有限公司,114臺北市內湖區洲子街61號(1樓),307796.053,2774702.291
22721657,明群電腦股份有限公司,114臺北市內湖區瑞光路76巷22號5樓,308588.52,2773816.655
22723613,威兆企業有限公司,114臺北市內湖區洲子街79號3樓之1,307648.437,2774778.146
22723661,華譽企業有限公司,114臺北市內湖區基湖路10巷50號2樓,306838.187,2774985.425
22725112,洋瑞國際開發有限公司,114臺北市內湖區瑞光路583巷28號4樓,307321.534,2774836.622
22728639,英利得國際股份有限公司,114臺北市內湖區瑞光路607號9樓,307180.288,2774778.7
22731120,昱捷股份有限公司,114臺北市內湖區瑞光路407、411號3樓,307635.758,2774566.695
22732107,漢佳企業股份有限公司,114臺北市內湖區瑞光路66巷25號5樓,308673.792,2773656.918
22733443,瀚揚有限公司,114臺北市內湖區瑞光路188巷48號8樓,308177.518,2774066.089
22734533,鸝鳥企業股份有限公司,114臺北市內湖區內湖路1段388號5樓之3,307745.985,2774849.56
22735890,太平洋電信股份有限公司,114臺北市內湖區堤頂大道2段475號6樓,306718.492,2774957.858
22736119,松英企業有限公司,114臺北市內湖區行忠路65號,308285.391,2773177.208
22738720,瓊蓮股份有限公司,114臺北市內湖區民權東路6段11巷37之1號4樓,308241.118,2773413.423
22740084,高岫貿易有限公司,114臺北市內湖區瑞光路431號3樓,307623.65,2774565.713
22743619,商之器科技股份有限公司,114臺北市內湖區內湖路1段516號5樓,307899.071,2774798.995
22744069,特一國際設計有限公司,114臺北市內湖區瑞光路188巷52號4樓,308180.454,2774046.34
22748353,泰仕電子工業股份有限公司,114臺北市內湖區瑞光路513巷31號7樓,307515.597,2774738.227
22749748,長羚股份有限公司,114臺北市內湖區瑞光路288號12樓,308022.419,2774325.127
22751011,緯富科技工業股份有限公司,114臺北市內湖區內湖路1段360巷15號7樓,307573.523,2774862.505
22754782,達基實業有限公司,114臺北市內湖區民權東路6段21巷25號1樓,308685.368,2773537.847
22757508,豐隆汽車股份有限公司,114臺北市內湖區民權東路6段23之1號,308796.461,2773504.248
22761448,世環國際股份有限公司,114臺北市內湖區瑞湖街103號5樓,308132.593,2773949.864
24757737,晶兆創新股份有限公司,114臺北市內湖區基湖路32號10樓,306976.841,2774849.167
24757814,磊進國際投資股份有限公司,114臺北市內湖區陽光街345巷5號5樓之1,308326.198,2773924.459
24758383,恒達有限公司,114臺北市內湖區舊宗路2段181巷12號2樓,308007.968,2773825.17
24758996,台灣李時珍健康養生股份有限公司,114臺北市內湖區洲子街80號5樓,307670.095,2774689.682
24759159,安泰亞有限公司,114臺北市內湖區內湖路1段360巷8號8樓,307532.112,2774842.222
24759382,牧羊人科技有限公司,114臺北市內湖區洲子街183號3樓,307221.248,2774925.634
24759828,快意科技股份有限公司,114臺北市內湖區陽光街345巷5號5樓之1,308326.198,2773924.459
24760135,好食文創股份有限公司,114臺北市內湖區瑞光路288號8樓,308022.419,2774325.127
24760819,新台雲傳媒科技股份有限公司,114臺北市內湖區舊宗路2段181巷16號2樓,308017.954,2773826.778
24761319,宸創國際有限公司,114臺北市內湖區陽光街381號7樓,308155.862,2773961.139
24763392,雲想樂作股份有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
24764245,富奇想股份有限公司,114臺北市內湖區基湖路32號9樓,306976.841,2774849.167
24766588,頂伸有限公司,114臺北市內湖區瑞湖街178巷19號2樓,308070.966,2773751.086
24766969,台灣田山股份有限公司,114臺北市內湖區瑞光路582號5樓,307133.025,2774769.564
24767073,璽泰有限公司,114臺北市內湖區陽光街351號6樓之5,308251.541,2773990.841
24767138,喜盈盈國際事業股份有限公司,114臺北市內湖區內湖路1段120巷15弄27號,306896.638,2774916.206
24767432,佳展科技股份有限公司,114臺北市內湖區瑞光路358巷30弄2之1號6樓,307731.573,2774373.162
24768431,台灣多耐福股份有限公司,114臺北市內湖區陽光街347號3樓,308280.321,2773997.46
24768946,銓新化工科技股份有限公司,114臺北市內湖區內湖路1段120巷16號4樓,306757.627,2775051.908
24769001,富連網股份有限公司,114臺北市內湖區基湖路32號2樓,306976.841,2774849.167
24769311,台灣文和生物科技股份有限公司,114臺北市內湖區洲子街80號5樓,307670.095,2774689.682
24769614,安佛賽斯有限公司,114臺北市內湖區洲子街183號2樓,307221.248,2774925.634
24770990,拜普生醫股份有限公司,114臺北市內湖區內湖路1段324號5樓,307495.019,2774938.858
24771111,孚創雲端股份有限公司,114臺北市內湖區基湖路32號6樓,306976.841,2774849.167
24771225,睿明投資開發有限公司,114臺北市內湖區基湖路35巷16號4樓之2,307118.106,2774676.914
24771581,亞提斯文創股份有限公司,114臺北市內湖區堤頂大道2段179號9樓,307512.203,2774462.907
24771689,翊恩股份有限公司,114臺北市內湖區瑞光路513巷31號8樓,307515.597,2774738.227
24771787,良綵股份有限公司,114臺北市內湖區瑞光路513巷31號8樓,307515.597,2774738.227
24772337,饕選咖啡有限公司,114臺北市內湖區民權東路6段11巷43號1樓,308207.611,2773403.941
24773862,庫爾特執行有限公司,114臺北市內湖區舊宗路2段181巷16號2樓,308017.954,2773826.778
24775236,晶越能源科技股份有限公司,114臺北市內湖區堤頂大道2段483號4樓,306699.167,2775012.664
24775284,明義科技有限公司,114臺北市內湖區舊宗路2段121巷26號4樓,308068.417,2773542.279
24775453,捷寶文創有限公司,114臺北市內湖區瑞光路582號9樓之1,307133.025,2774769.564
28193062,普雷威股份有限公司,114臺北市內湖區基湖路37號3樓,306982.823,2774709.017
28193295,亞東電信股份有限公司,114臺北市內湖區瑞光路26巷36弄2之1號6樓,308711.077,2773560.402
28193886,映象不動產投資顧問有限公司,114臺北市內湖區洲子街60號3樓,307766.306,2774679.76
28194365,山河苑建築事業有限公司,114臺北市內湖區陽光街321巷18號5樓,308385.8,2773940.446
28195364,源綸有限公司,114臺北市內湖區瑞光路358巷38弄36號10樓,307796.479,2774311.722
